time_sec,bins_used,optimal_bins,extra_bins,overall_ratio,num_instances,optimal_hits,avg_ratio,time_per_item,algorithm
28.80765732499276,9777,9616,161,1.016742928452579,20,2,1.0146545943642602,0.0016666666666666668,tabu_search_0_correctness_1
37.03996042399376,9754,9616,138,1.0143510815307821,20,2,1.0122938645703403,0.0016666666666666668,tabu_search_0_post_plan
37.027500589007104,9759,9616,143,1.0148710482529117,20,2,1.0129480819143466,0.0016666666666666668,tabu_search_0_performance_4
38.58984768601658,9756,9616,140,1.014559068219634,20,6,1.012283730930531,0.0016666666666666668,tabu_search_1_initial
32.5232911320054,9768,9616,152,1.0158069883527454,20,5,1.0135276273802059,0.0016666666666666668,tabu_search_1_post_plan
33.17204648799816,9783,9616,167,1.0173668885191347,20,4,1.0148169068066897,0.0016666666666666668,tabu_search_1_performance_3
36.083371689026535,9781,9616,165,1.017158901830283,20,4,1.0145621831531906,0.0016666666666666668,tabu_search_1_performance_4
36.02292163402308,9749,9616,133,1.0138311148086523,20,6,1.012193608965127,0.0016666666666666668,tabu_search_2_initial
34.118767168038175,9748,9616,132,1.0137271214642263,20,4,1.0120815659179514,0.0016666666666666668,tabu_search_2_performance_4
