time_sec,bins_used,optimal_bins,extra_bins,overall_ratio,num_instances,optimal_hits,avg_ratio,num_items,algorithm
40.74029973002325,9904,9616,288,1.0299500831946755,20,0,1.0261186380358422,800,genetic_algorithm_0_initial
40.067769799919915,9914,9616,298,1.0309900166389352,20,0,1.0268316094277348,800,genetic_algorithm_0_post_plan
40.11663655695156,9904,9616,288,1.0299500831946755,20,0,1.0257808896122356,800,genetic_algorithm_0_performance_3
40.24586455299868,9922,9616,306,1.0318219633943428,20,0,1.0274927510482608,800,genetic_algorithm_1_initial
40.53308813404874,9915,9616,299,1.031094009983361,20,0,1.0271968767437316,800,genetic_algorithm_1_post_plan
40.6724339890643,9896,9616,280,1.0291181364392679,20,0,1.0252218577268883,800,genetic_algorithm_1_performance_3
40.58365330992092,9898,9616,282,1.0293261231281199,20,0,1.0253199393711347,800,genetic_algorithm_1_performance_4
40.03601415899175,9904,9616,288,1.0299500831946755,20,0,1.025764583668598,800,genetic_algorithm_2_correctness_2
