time_sec,bins_used,optimal_bins,extra_bins,overall_ratio,num_instances,optimal_hits,avg_ratio,time_per_item,algorithm
40.762305156989896,9931,9616,315,1.0327579034941763,20,0,1.028440554068214,0.0016666666666666668,ant_colony_optimisation_0_correctness_1
40.74725842101543,9885,9616,269,1.0279742096505824,20,0,1.0247468061847012,0.0016666666666666668,ant_colony_optimisation_0_post_plan
40.61837908499001,9889,9616,273,1.0283901830282862,20,0,1.0246667213339697,0.0016666666666666668,ant_colony_optimisation_0_performance_4
40.33712088700486,9930,9616,314,1.0326539101497505,20,0,1.0282321023323273,0.0016666666666666668,ant_colony_optimisation_1_initial
40.16020295799899,9877,9616,261,1.0271422628951747,20,0,1.0236841567286772,0.0016666666666666668,ant_colony_optimisation_1_post_plan
40.2097571290069,9901,9616,285,1.0296381031613977,20,0,1.0256840131794451,0.0016666666666666668,ant_colony_optimisation_1_performance_3
40.44326912200631,9905,9616,289,1.0300540765391015,20,0,1.0260868481200278,0.0016666666666666668,ant_colony_optimisation_1_performance_4
40.932763301989326,9932,9616,316,1.0328618968386023,20,0,1.0285842322291336,0.0016666666666666668,ant_colony_optimisation_2_initial
41.16711529200984,9868,9616,252,1.026206322795341,20,0,1.0228253211870766,0.0016666666666666668,ant_colony_optimisation_2_post_plan
40.23778085999584,9927,9616,311,1.0323419301164725,20,0,1.0279646689104074,0.0016666666666666668,ant_colony_optimisation_2_performance_3
41.71563226599392,9927,9616,311,1.0323419301164725,20,0,1.0281925423979592,0.0016666666666666668,ant_colony_optimisation_2_performance_4
